,connector,player_id,game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,qtr,down,yrdln,ydstogo,desc,injured_first_name,injured_last_name,injured_team,injured_player_num,Contact/ non-contact,injury area,player role,season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,years_exp,game_type,football_name,smart_id,entry_year,week.1,day,date,time,winner.tie,loser.tie,pts_w,pts_l,yds_w,tov_w,yds_l,tov_l,season.1,loser_is_home,Home_Team,Away_Team,Home_abbr,Away_abbr,num_injuries,num_plays,surface,surface_type,stadium,dome,Avg_Temp,Avg_Feels_Like,Avg_Wind_MPH,Avg_Humidity_Percent,Avg_Percipitation_Prob_Percent,Home_latitude,Home_longitude,Away_latitude,Away_longitude,distance_miles,HOME_day_since_last_game,AWAY_day_since_last_game
64,2020_02_NYG_CHI_Barkley,2020_NYG_26_Barkley,2020_02_NYG_CHI,CHI,NYG,REG,2,NYG,away,CHI,NYG,59,44094,900,900,2700,Half1,2,2.0,NYG 41,10,"(15:00) (Shotgun) 26-S.Barkley right tackle pushed ob at NYG 47 for 6 yards (39-E.Jackson). NYG-26-S.Barkley was injured during the play. He is Out. PENALTY on CHI-96-A.Hicks, Illegal Use of Hands, 5 yards, enforced at NYG 47.",S,Barkley,NYG,26,contact,lower body,ball carrier,2020,NYG,RB,RB,26,R/Injured,Saquon Barkley,Saquon,Barkley,02/07/1997,72,233,Penn State,2,REG,Saquon,32004241-5219-2674-af43-1519254e563d,2018,2,Sun,9/20/20,13:00:00,Chicago Bears,New York Giants,17,13,304,2,295,2,2020,False,Chicago Bears,New York Giants,CHI,NYG,4,180,Kentucky Bluegrass,Grass,Soldier Field,False,66.75,66.75,9.0,43.0,3.0,42.256,-87.8954,40.8137,-74.0829,720.5256079,7,6
65,2020_02_NYG_CHI_Montgomery,2020_CHI_32_Montgomery,2020_02_NYG_CHI,CHI,NYG,REG,2,CHI,home,NYG,CHI,56,44094,724,724,2524,Half1,2,1.0,CHI 44,10,(12:04) 32-D.Montgomery left guard to CHI 45 for 1 yard (98-A.Johnson). CHI-32-D.Montgomery was injured during the play. His return is Questionable.,D,Montgomery,CHI,32,contact,head,ball carrier,2020,CHI,RB,RB,32,Active,David Montgomery,David,Montgomery,06/07/1997,71,222,Iowa State,1,WC,David,32004d4f-4e48-7374-a044-7fb197b6b501,2019,2,Sun,9/20/20,13:00:00,Chicago Bears,New York Giants,17,13,304,2,295,2,2020,False,Chicago Bears,New York Giants,CHI,NYG,4,180,Kentucky Bluegrass,Grass,Soldier Field,False,66.75,66.75,9.0,43.0,3.0,42.256,-87.8954,40.8137,-74.0829,720.5256079,7,6
66,2020_02_NYG_CHI_Shepard,2020_NYG_87_Shepard,2020_02_NYG_CHI,CHI,NYG,REG,2,NYG,away,CHI,NYG,75,44094,14,14,1814,Half1,2,1.0,NYG 25,10,(:14) (Shotgun) 8-D.Jones pass deep middle to 87-S.Shepard to NYG 49 for 24 yards (33-J.Johnson). NYG-87-S.Shepard was injured during the play. He is Out.,S,Shepard,NYG,87,contact,lower body,pass reciever,2020,NYG,WR,WR,87,Active,Sterling Shepard,Sterling,Shepard,02/10/1993,70,201,Oklahoma,4,REG,Sterling,32005348-4549-5754-5697-2a8312edc489,2016,2,Sun,9/20/20,13:00:00,Chicago Bears,New York Giants,17,13,304,2,295,2,2020,False,Chicago Bears,New York Giants,CHI,NYG,4,180,Kentucky Bluegrass,Grass,Soldier Field,False,66.75,66.75,9.0,43.0,3.0,42.256,-87.8954,40.8137,-74.0829,720.5256079,7,6
67,2020_02_NYG_CHI_Skrine,2020_CHI_24_Skrine,2020_02_NYG_CHI,CHI,NYG,REG,2,NYG,away,CHI,NYG,88,44094,204,1104,1104,Half2,3,3.0,NYG 12,3,(3:24) (Shotgun) 8-D.Jones pass short right to 33-D.Lewis to NYG 23 for 11 yards (24-B.Skrine) [94-R.Quinn]. CHI-24-B.Skrine was injured during the play.,B,Skrine,CHI,24,contact,lower body,tackler,2020,CHI,DB,CB,24,Active,Buster Skrine,Darryl,Skrine,4/26/89,69,185,Chattanooga,9,WC,Buster,3200534b-5229-6636-391d-806176cf2567,2011,2,Sun,9/20/20,13:00:00,Chicago Bears,New York Giants,17,13,304,2,295,2,2020,False,Chicago Bears,New York Giants,CHI,NYG,4,180,Kentucky Bluegrass,Grass,Soldier Field,False,66.75,66.75,9.0,43.0,3.0,42.256,-87.8954,40.8137,-74.0829,720.5256079,7,6
68,2020_02_SF_NYJ_Bosa,2020_SF_97_Bosa,2020_02_SF_NYJ,NYJ,SF,REG,2,NYJ,home,SF,SF,33,44094,405,1305,3105,Half1,1,1.0,SF 33,10,(6:45) 21-F.Gore up the middle to SF 29 for 4 yards (92-K.Hyder; 56-K.Alexander). SF-97-N.Bosa was injured during the play.,N,Bosa,SF,97,contact,lower body,run blocker,2020,SF,DL,DE,97,R/Injured,Nick Bosa,Nicholas,Bosa,10/23/97,76,266,Ohio State,1,REG,Nick,3200424f-5307-3285-8013-e0658c01933d,2019,2,Sun,9/20/20,13:00:00,San Francisco 49ers,New York Jets,31,13,359,1,277,0,2020,True,New York Jets,San Francisco 49ers,NYJ,SF,7,165,FieldTurf Classic HD,Turf,MetLife Stadium,False,62.5,62.5,9.25,26.0,4.5,40.8137,-74.0829,37.4029,-121.9678,2546.301608,7,7
69,2020_02_SF_NYJ_Greenlaw,2020_SF_57_Greenlaw,2020_02_SF_NYJ,NYJ,SF,REG,2,NYJ,home,SF,SF,35,44094,623,623,623,Half2,4,,SF 35,0,6-M.Wishnowsky kicks 61 yards from SF 35 to NYJ 4. 83-J.Malone to NYJ 36 for 32 yards (6-M.Wishnowsky). SF-57-D.Greenlaw was injured during the play.,D,Greenlaw,SF,57,contact,lower body,run blocker,2020,SF,LB,OLB,57,Active,Dre Greenlaw,Keaundre,Greenlaw,5/25/97,72,225,Arkansas,1,REG,Dre,32004752-4555-7396-3986-bf0359ce742c,2019,2,Sun,9/20/20,13:00:00,San Francisco 49ers,New York Jets,31,13,359,1,277,0,2020,True,New York Jets,San Francisco 49ers,NYJ,SF,7,165,FieldTurf Classic HD,Turf,MetLife Stadium,False,62.5,62.5,9.25,26.0,4.5,40.8137,-74.0829,37.4029,-121.9678,2546.301608,7,7
70,2020_02_SF_NYJ_Hyder,2020_SF_92_Hyder,2020_02_SF_NYJ,NYJ,SF,REG,2,NYJ,home,SF,SF,10,44094,240,1140,1140,Half2,3,1.0,SF 10,10,(4:00) 21-F.Gore left guard to SF 8 for 2 yards (29-J.Tartt; 92-K.Hyder). SF-92-K.Hyder was injured during the play.,K,Hyder,SF,92,contact,lower body,tackler,2020,SF,DL,DE,92,Active,Kerry Hyder,Kerry,Hyder,05/02/1991,74,270,Texas Tech,6,REG,Kerry,32004859-4444-0791-ed73-a3e54b3870f0,2014,2,Sun,9/20/20,13:00:00,San Francisco 49ers,New York Jets,31,13,359,1,277,0,2020,True,New York Jets,San Francisco 49ers,NYJ,SF,7,165,FieldTurf Classic HD,Turf,MetLife Stadium,False,62.5,62.5,9.25,26.0,4.5,40.8137,-74.0829,37.4029,-121.9678,2546.301608,7,7
71,2020_02_SF_NYJ_Perriman,2020_NYJ_19_Perriman,2020_02_SF_NYJ,NYJ,SF,REG,2,NYJ,home,SF,NYJ,62,44094,558,558,2358,Half1,2,1.0,NYJ 38,10,(9:18) (Shotgun) 14-S.Darnold pass short left to 15-C.Hogan to NYJ 46 for 8 yards (23-A.Witherspoon; 92-K.Hyder). NYJ-19-B.Perriman was injured during the play.,B,Perriman,NYJ,19,contact,lower body,run blocker,2020,NYJ,WR,WR,19,Active,Breshad Perriman,Breshad,Perriman,09/10/1993,73,215,Central Florida,5,REG,Breshad,32005045-5244-0170-6920-f60eb457c1fb,2015,2,Sun,9/20/20,13:00:00,San Francisco 49ers,New York Jets,31,13,359,1,277,0,2020,True,New York Jets,San Francisco 49ers,NYJ,SF,7,165,FieldTurf Classic HD,Turf,MetLife Stadium,False,62.5,62.5,9.25,26.0,4.5,40.8137,-74.0829,37.4029,-121.9678,2546.301608,7,7
72,2020_02_SF_NYJ_Thomas,2020_SF_94_Thomas,2020_02_SF_NYJ,NYJ,SF,REG,2,NYJ,home,SF,SF,26,44094,345,1245,3045,Half1,1,3.0,SF 26,3,(5:45) (Shotgun) 14-S.Darnold pass short left to 15-C.Hogan to SF 18 for 8 yards (20-J.Ward). SF-94-S.Thomas was injured during the play.,S,Thomas,SF,94,unknown,lower body,unknown,2020,SF,DL,DE,94,R/Injured,Solomon Thomas,Solomon,Thomas,8/26/95,75,280,Stanford,3,REG,Solomon,32005448-4f38-1630-9012-3ee085da5a84,2017,2,Sun,9/20/20,13:00:00,San Francisco 49ers,New York Jets,31,13,359,1,277,0,2020,True,New York Jets,San Francisco 49ers,NYJ,SF,7,165,FieldTurf Classic HD,Turf,MetLife Stadium,False,62.5,62.5,9.25,26.0,4.5,40.8137,-74.0829,37.4029,-121.9678,2546.301608,7,7
73,2020_02_SF_NYJ_Williams,2020_SF_24_Williams,2020_02_SF_NYJ,NYJ,SF,REG,2,NYJ,home,SF,NYJ,56,44094,468,1368,1368,Half2,3,3.0,NYJ 44,9,(7:48) (Shotgun) 14-S.Darnold pass incomplete short right to 83-J.Malone (91-A.Armstead). SF-24-K.Williams was injured during the play.,K,Williams,SF,24,contact,unknown,run blocker,2020,SF,DB,CB,24,Active,K'Waun Williams,K'Waun,Williams,07/12/1991,69,183,Pittsburgh,6,REG,K'Waun,32005749-4c41-5204-4491-7759627ca746,2014,2,Sun,9/20/20,13:00:00,San Francisco 49ers,New York Jets,31,13,359,1,277,0,2020,True,New York Jets,San Francisco 49ers,NYJ,SF,7,165,FieldTurf Classic HD,Turf,MetLife Stadium,False,62.5,62.5,9.25,26.0,4.5,40.8137,-74.0829,37.4029,-121.9678,2546.301608,7,7
74,2020_02_WAS_ARI_Hicks,2020_ARI_58_Hicks,2020_02_WAS_ARI,ARI,WAS,REG,2,WAS,away,ARI,ARI,47,44094,798,798,798,Half2,4,2.0,ARI 47,8,(13:18) (Shotgun) 7-D.Haskins pass short left to 17-T.McLaurin to ARI 37 for 10 yards (58-J.Hicks). ARI-58-J.Hicks was injured during the play.,J,Hicks,ARI,58,contact,arm,tackler,2020,ARI,LB,ILB,58,Active,Jordan Hicks,Jordan,Hicks,6/27/92,73,236,Texas,5,REG,Jordan,32004849-4351-6259-1f9d-4fc42253b5c3,2015,2,Sun,9/20/20,16:05:00,Arizona Cardinals,Washington Football Team,30,15,438,1,316,2,2020,False,Arizona Cardinals,Washington Football Team,ARI,WAS,3,188,Bermuda Grass,Grass,State Farm Stadium,True,102.25,102.25,2.75,11.5,0.0,33.5276,-112.2626,39.0267,-77.4441,1963.985313,7,7
75,2020_02_WAS_ARI_Ioannidis,2020_WAS_98_Ioannidis,2020_02_WAS_ARI,ARI,WAS,REG,2,ARI,home,WAS,WAS,37,44094,76,976,976,Half2,3,3.0,WAS 37,4,(1:16) (Shotgun) 1-K.Murray pass incomplete deep middle to 85-D.Arnold. WAS-98-M.Ioannidis was injured during the play.,M,Ioannidis,WAS,98,non contact,lower body,pass blocker,2020,WAS,DL,DT,98,R/Injured,Matt Ioannidis,Matthew,Ioannidis,01/11/1994,75,310,Temple,4,WC,Matt,3200494f-4145-8455-17d8-f458d41d165e,2016,2,Sun,9/20/20,16:05:00,Arizona Cardinals,Washington Football Team,30,15,438,1,316,2,2020,False,Arizona Cardinals,Washington Football Team,ARI,WAS,3,188,Bermuda Grass,Grass,State Farm Stadium,True,102.25,102.25,2.75,11.5,0.0,33.5276,-112.2626,39.0267,-77.4441,1963.985313,7,7
76,2020_02_WAS_ARI_Scherff,2020_WAS_75_Scherff,2020_02_WAS_ARI,ARI,WAS,REG,2,WAS,away,ARI,WAS,73,44094,45,45,1845,Half1,2,1.0,WAS 27,15,(:45) (Shotgun) 7-D.Haskins pass short left to 17-T.McLaurin to WAS 40 for 13 yards (59-D.Campbell). WAS-75-B.Scherff was injured during the play.,B,Scherff,WAS,75,contact,lower body,run blocker,2020,WAS,OL,G,75,Active,Brandon Scherff,Brandon,Scherff,12/26/91,77,315,Iowa,5,WC,Brandon,32005343-4813-5412-5c1e-e60f23b4bdde,2015,2,Sun,9/20/20,16:05:00,Arizona Cardinals,Washington Football Team,30,15,438,1,316,2,2020,False,Arizona Cardinals,Washington Football Team,ARI,WAS,3,188,Bermuda Grass,Grass,State Farm Stadium,True,102.25,102.25,2.75,11.5,0.0,33.5276,-112.2626,39.0267,-77.4441,1963.985313,7,7
77,2020_03_CAR_LAC_Adderley,2020_LAC_24_Adderley,2020_03_CAR_LAC,LAC,CAR,REG,3,CAR,away,LAC,CAR,57,44101,416,416,2216,Half1,2,1.0,CAR 43,10,(6:56) (Shotgun) 5-T.Bridgewater pass short left to 11-R.Anderson to LAC 43 for 14 yards (24-N.Adderley). LAC-24-N.Adderley was injured during the play.,N,Adderley,LAC,24,contact,head,tackler,2020,LAC,DB,FS,24,Active,Nasir Adderley,Nasir,Adderley,5/31/97,72,206,Delaware,1,REG,Nasir,32004144-4417-2048-c82e-d72eac396ce9,2019,3,Sun,9/27/20,16:05:00,Carolina Panthers,Los Angeles Chargers,21,16,302,0,436,4,2020,True,Los Angeles Chargers,Carolina Panthers,LAC,CAR,7,173,Hellas Matrix Turf,Turf,SoFi Stadium,True,75.0,75.5,5.75,66.75,0.0,33.8642,-118.261,35.2256,-80.8513,2118.620065,7,7
78,2020_03_CAR_LAC_Feeney,2020_LAC_66_Feeney,2020_03_CAR_LAC,LAC,CAR,REG,3,LAC,home,CAR,CAR,23,44101,78,978,978,Half2,3,4.0,CAR 23,23,"(1:18) 4-M.Badgley 41 yard field goal is GOOD, Center-45-C.Mazza, Holder-1-T.Long. LAC-66-D.Feeney was injured during the play.",D,Feeney,LAC,66,contact,lower body,run blocker,2020,LAC,OL,G,66,Active,Dan Feeney,Daniel,Feeney,5/29/94,76,310,Indiana,3,REG,Dan,32004645-4555-9347-23b7-c1724aa25fe0,2017,3,Sun,9/27/20,16:05:00,Carolina Panthers,Los Angeles Chargers,21,16,302,0,436,4,2020,True,Los Angeles Chargers,Carolina Panthers,LAC,CAR,7,173,Hellas Matrix Turf,Turf,SoFi Stadium,True,75.0,75.5,5.75,66.75,0.0,33.8642,-118.261,35.2256,-80.8513,2118.620065,7,7
79,2020_03_CAR_LAC_Harris,2020_LAC_25_Harris,2020_03_CAR_LAC,LAC,CAR,REG,3,CAR,away,LAC,CAR,90,44101,428,1328,1328,Half2,3,1.0,CAR 10,10,(7:08) 28-M.Davis up the middle to CAR 14 for 4 yards (25-C.Harris Jr.; 95-L.Joseph). LAC-25-C.Harris Jr. was injured during the play. His return is Questionable.,C,Harris,LAC,25,contact,lower body,run blocker,2020,LAC,DB,CB,25,Active,Chris Harris,Christopher,Harris,6/18/89,70,199,Kansas,9,REG,Chris,32004841-5234-9333-a346-b5fbf7780ee7,2011,3,Sun,9/27/20,16:05:00,Carolina Panthers,Los Angeles Chargers,21,16,302,0,436,4,2020,True,Los Angeles Chargers,Carolina Panthers,LAC,CAR,7,173,Hellas Matrix Turf,Turf,SoFi Stadium,True,75.0,75.5,5.75,66.75,0.0,33.8642,-118.261,35.2256,-80.8513,2118.620065,7,7
80,2020_03_CAR_LAC_Herbert,2020_LAC_10_Herbert,2020_03_CAR_LAC,LAC,CAR,REG,3,LAC,home,CAR,LAC,76,44101,626,626,626,Half2,4,2.0,LAC 24,11,(10:26) (Shotgun) 10-J.Herbert pass short middle to 30-A.Ekeler to LAC 31 for 7 yards (52-T.Whitehead; 54-S.Thompson) [21-J.Chinn]. LAC-10-J.Herbert was injured during the play.,J,Herbert,LAC,10,contact,lower body,passer,2020,LAC,QB,QB,10,Active,Justin Herbert,Justin,Herbert,03/10/1998,78,237,Oregon,0,REG,Justin,32004845-5203-1169-a699-ce41d700202a,2020,3,Sun,9/27/20,16:05:00,Carolina Panthers,Los Angeles Chargers,21,16,302,0,436,4,2020,True,Los Angeles Chargers,Carolina Panthers,LAC,CAR,7,173,Hellas Matrix Turf,Turf,SoFi Stadium,True,75.0,75.5,5.75,66.75,0.0,33.8642,-118.261,35.2256,-80.8513,2118.620065,7,7
81,2020_03_CAR_LAC_Jackson,2020_CAR_26_Jackson,2020_03_CAR_LAC,LAC,CAR,REG,3,LAC,home,CAR,CAR,49,44101,584,1484,1484,Half2,3,3.0,CAR 49,5,(9:44) (Shotgun) 10-J.Herbert pass short left to 86-H.Henry to CAR 38 for 11 yards (31-J.Burris). CAR-26-D.Jackson was injured during the play.,D,Jackson,CAR,26,non contact,lower body,AFP,2020,CAR,DB,CB,26,Active,Donte Jackson,Donte,Jackson,11/08/1995,70,180,Louisiana State,2,REG,Donte,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,3,Sun,9/27/20,16:05:00,Carolina Panthers,Los Angeles Chargers,21,16,302,0,436,4,2020,True,Los Angeles Chargers,Carolina Panthers,LAC,CAR,7,173,Hellas Matrix Turf,Turf,SoFi Stadium,True,75.0,75.5,5.75,66.75,0.0,33.8642,-118.261,35.2256,-80.8513,2118.620065,7,7
82,2020_03_CAR_LAC_Thompson,2020_CAR_54_Thompson,2020_03_CAR_LAC,LAC,CAR,REG,3,LAC,home,CAR,LAC,72,44101,50,50,50,Half2,4,1.0,LAC 28,10,"(:50) (No Huddle, Shotgun) 10-J.Herbert pass short middle to 30-A.Ekeler to LAC 30 for 2 yards (54-S.Thompson). CAR-54-S.Thompson was injured during the play.",S,Thompson,CAR,54,contact,lower body,tackler,2020,CAR,LB,OLB,54,Active,Shaq Thompson,Sha'Quille,Thompson,4/21/94,72,230,Washington,5,REG,Shaq,32004752-4557-3058-1e14-49205886a081,2015,3,Sun,9/27/20,16:05:00,Carolina Panthers,Los Angeles Chargers,21,16,302,0,436,4,2020,True,Los Angeles Chargers,Carolina Panthers,LAC,CAR,7,173,Hellas Matrix Turf,Turf,SoFi Stadium,True,75.0,75.5,5.75,66.75,0.0,33.8642,-118.261,35.2256,-80.8513,2118.620065,7,7
83,2020_03_CAR_LAC_Williams,2020_LAC_81_Williams,2020_03_CAR_LAC,LAC,CAR,REG,3,LAC,home,CAR,LAC,64,44101,120,120,1920,Half1,2,1.0,LAC 36,10,"(2:00) 10-J.Herbert pass deep middle to 81-M.Williams to CAR 19 for 45 yards (24-R.Douglas). LAC-81-M.Williams was injured during the play. PENALTY on LAC-81-M.Williams, Offensive Pass Interference, 10 yards, enforced at LAC 36 - No Play.",M,Williams,LAC,81,contact,upper body,pass reciever,2020,LAC,WR,WR,81,Active,Mike Williams,Michael,Williams,10/04/1994,76,218,Clemson,3,REG,Mike,32005749-4c00-0009-75a2-9fccf6994099,2017,3,Sun,9/27/20,16:05:00,Carolina Panthers,Los Angeles Chargers,21,16,302,0,436,4,2020,True,Los Angeles Chargers,Carolina Panthers,LAC,CAR,7,173,Hellas Matrix Turf,Turf,SoFi Stadium,True,75.0,75.5,5.75,66.75,0.0,33.8642,-118.261,35.2256,-80.8513,2118.620065,7,7
84,2020_03_CHI_ATL_Cohen,2020_CHI_29_Cohen,2020_03_CHI_ATL,ATL,CHI,REG,3,ATL,home,CHI,ATL,78,44101,559,559,559,Half2,4,4.0,ATL 22,5,"(9:19) 4-S.Hofrichter punts 40 yards to CHI 38, Center-47-J.Harris, fair catch by 29-T.Cohen. CHI-29-T.Cohen was injured during the play.",T,Cohen,CHI,29,contact,lower body,pass reciever,2020,CHI,RB,RB,29,R/Injured,Tarik Cohen,Tarik,Cohen,7/26/95,66,191,North Carolina A&amp;T,3,WC,Tarik,3200434f-4842-7642-223a-04d61d35fb5c,2017,3,Sun,9/27/20,13:00:00,Chicago Bears,Atlanta Falcons,30,26,437,2,371,1,2020,True,Atlanta Falcons,Chicago Bears,ATL,CHI,3,203,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,True,79.5,82.5,4.25,69.75,28.5,33.7551,-84.401,42.256,-87.8954,617.2788336,7,7
85,2020_03_CHI_ATL_Dennard,2020_ATL_34_Dennard,2020_03_CHI_ATL,ATL,CHI,REG,3,CHI,away,ATL,ATL,30,44101,146,146,146,Half2,4,2.0,ATL 30,10,(2:26) (Shotgun) 9-N.Foles pass short right to 86-D.Harris to ATL 28 for 2 yards (34-D.Dennard; 55-S.Means). ATL-34-D.Dennard was injured during the play.,D,Dennard,ATL,34,contact,knee,tackler,2020,ATL,DB,CB,34,Active,Darqueze Dennard,Darqueze,Dennard,10/10/1991,71,205,Michigan State,6,REG,Darqueze,32004445-4e09-5585-b09c-1ac0b8a3689f,2014,3,Sun,9/27/20,13:00:00,Chicago Bears,Atlanta Falcons,30,26,437,2,371,1,2020,True,Atlanta Falcons,Chicago Bears,ATL,CHI,3,203,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,True,79.5,82.5,4.25,69.75,28.5,33.7551,-84.401,42.256,-87.8954,617.2788336,7,7
86,2020_03_CHI_ATL_Kazee,2020_ATL_27_Kazee,2020_03_CHI_ATL,ATL,CHI,REG,3,CHI,away,ATL,ATL,9,44101,701,701,701,Half2,4,1.0,ATL 9,9,(11:41) 9-N.Foles pass incomplete short left [55-S.Means]. ATL-27-D.Kazee was injured during the play.,D,Kazee,ATL,27,non contact,lower body,pass blocker,2020,ATL,DB,SS,27,R/Injured,Damontae Kazee,Damontae,Kazee,06/05/1993,71,190,San Diego State,3,REG,Damontae,32004b41-5a18-6981-c93f-66c4120885e7,2017,3,Sun,9/27/20,13:00:00,Chicago Bears,Atlanta Falcons,30,26,437,2,371,1,2020,True,Atlanta Falcons,Chicago Bears,ATL,CHI,3,203,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,True,79.5,82.5,4.25,69.75,28.5,33.7551,-84.401,42.256,-87.8954,617.2788336,7,7
87,2020_03_CIN_PHI_Goedert,2020_PHI_88_Goedert,2020_03_CIN_PHI,PHI,CIN,REG,3,PHI,home,CIN,PHI,81,44101,369,1269,3069,Half1,1,1.0,PHI 19,10,(6:09) (No Huddle) 11-C.Wentz pass short middle to 88-D.Goedert to PHI 26 for 7 yards (57-G.Pratt; 56-J.Bynes). PHI-88-D.Goedert was injured during the play. His return is Questionable.,D,Goedert,PHI,88,contact,lower body,ball carrier,2020,PHI,TE,TE,88,Active,Dallas Goedert,Dallas,Goedert,01/03/1995,77,256,South Dakota State,2,REG,Dallas,3200474f-4559-5520-b7af-5e002aedafbb,2018,3,Sun,9/27/20,13:00:00,Philadelphia Eagles,Cincinnati Bengals,23,23,378,2,304,0,2020,False,Philadelphia Eagles,Cincinnati Bengals,PHI,CIN,2,227,Desso GrassMaster,Hybrid,Lincoln Financial Field,False,78.0,79.5,2.75,73.5,0.0,39.9074,-75.1783,39.0964,-84.5164,500.7789022,7,10
88,2020_03_CIN_PHI_Maddox,2020_PHI_29_Maddox,2020_03_CIN_PHI,PHI,CIN,REG,3,CIN,away,PHI,PHI,29,44101,170,1070,1070,Half2,3,2.0,PHI 29,10,(2:50) 9-J.Burrow pass deep left to 83-T.Boyd pushed ob at PHI 4 for 25 yards (29-A.Maddox). PHI-29-A.Maddox was injured during the play. His return is Questionable.,A,Maddox,PHI,29,contact,lower body,tackler,2020,PHI,DB,CB,29,R/Injured,Avonte Maddox,Avonte,Maddox,3/31/96,69,184,Pittsburgh,2,REG,Avonte,32004d41-4434-7585-1ee0-039b5a863fd9,2018,3,Sun,9/27/20,13:00:00,Philadelphia Eagles,Cincinnati Bengals,23,23,378,2,304,0,2020,False,Philadelphia Eagles,Cincinnati Bengals,PHI,CIN,2,227,Desso GrassMaster,Hybrid,Lincoln Financial Field,False,78.0,79.5,2.75,73.5,0.0,39.9074,-75.1783,39.0964,-84.5164,500.7789022,7,10
89,2020_03_DAL_SEA_Carson,2020_SEA_32_Carson,2020_03_DAL_SEA,SEA,DAL,REG,3,SEA,home,DAL,DAL,49,44101,194,194,194,Half2,4,2.0,DAL 49,5,(3:14) (Shotgun) 32-C.Carson left guard to DAL 47 for 2 yards (72-T.Hill). SEA-32-C.Carson was injured during the play.,C,Carson,SEA,32,contact,lower body,ball carrier,2020,SEA,RB,RB,32,Active,Chris Carson,Christopher,Carson,9/16/94,71,222,Oklahoma State,3,WC,Chris,32004341-5256-8144-487d-eff74f49df34,2017,3,Sun,9/27/20,16:25:00,Seattle Seahawks,Dallas Cowboys,38,31,412,1,522,3,2020,False,Seattle Seahawks,Dallas Cowboys,SEA,DAL,3,212,FieldTurf Revolution 360,Turf,Lumen Field,False,65.25,65.25,4.25,58.75,0.0,47.5932,-122.3318,32.9049,-97.0359,1663.367592,7,7
90,2020_03_DAL_SEA_Lewis,2020_SEA_68_Lewis,2020_03_DAL_SEA,SEA,DAL,REG,3,SEA,home,DAL,SEA,75,44101,490,1390,3190,Half1,1,1.0,SEA 25,10,(8:10) (Shotgun) 32-C.Carson right guard to SEA 27 for 2 yards (97-E.Griffen; 98-T.Crawford). SEA-68-D.Lewis was injured during the play. His return is Questionable.,D,Lewis,SEA,68,contact,lower body,run blocker,2020,SEA,OL,G,68,Active,Damien Lewis,Damien,Lewis,3/21/97,74,332,Louisiana State,0,WC,Damien,32004c45-5712-8690-897d-9ea24308df66,2020,3,Sun,9/27/20,16:25:00,Seattle Seahawks,Dallas Cowboys,38,31,412,1,522,3,2020,False,Seattle Seahawks,Dallas Cowboys,SEA,DAL,3,212,FieldTurf Revolution 360,Turf,Lumen Field,False,65.25,65.25,4.25,58.75,0.0,47.5932,-122.3318,32.9049,-97.0359,1663.367592,7,7
91,2020_03_DET_ARI_Flowers,2020_DET_90_Flowers,2020_03_DET_ARI,ARI,DET,REG,3,ARI,home,DET,ARI,80,44101,584,584,2384,Half1,2,1.0,ARI 20,10,"(9:44) (No Huddle, Shotgun) 1-K.Murray pass short right intended for 11-L.Fitzgerald INTERCEPTED by 58-J.Collins at ARI 28. 58-J.Collins to ARI 27 for 1 yard (11-L.Fitzgerald). DET-90-T.Flowers was injured during the play.",T,Flowers,DET,90,contact,upper body,pass rusher,2020,DET,DL,DE,90,R/Injured,Trey Flowers,Trey,Flowers,8/16/93,74,265,Arkansas,5,REG,Trey,3200464c-4f57-2739-d4c4-68015d49f058,2015,3,Sun,9/27/20,16:25:00,Detroit Lions,Arizona Cardinals,26,23,322,0,377,3,2020,True,Arizona Cardinals,Detroit Lions,ARI,DET,2,187,Bermuda Grass,Grass,State Farm Stadium,True,99.0,99.0,4.75,7.5,0.0,33.5276,-112.2626,42.34,-83.0455,1694.403877,7,7
92,2020_03_DET_ARI_Okudah,2020_DET_30_Okudah,2020_03_DET_ARI,ARI,DET,REG,3,ARI,home,DET,DET,44,44101,244,1144,1144,Half2,3,2.0,DET 44,10,(4:04) (Shotgun) 1-K.Murray left end ran ob at DET 39 for 5 yards (30-J.Okudah). DET-30-J.Okudah was injured during the play.,J,Okudah,DET,30,non contact,upper body,AFP,2020,DET,DB,CB,30,R/Injured,Jeff Okudah,Jeffrey,Okudah,02/02/1999,73,200,Ohio State,0,REG,Jeff,32004f4b-5519-2813-7f59-b79efab52dd1,2020,3,Sun,9/27/20,16:25:00,Detroit Lions,Arizona Cardinals,26,23,322,0,377,3,2020,True,Arizona Cardinals,Detroit Lions,ARI,DET,2,187,Bermuda Grass,Grass,State Farm Stadium,True,99.0,99.0,4.75,7.5,0.0,33.5276,-112.2626,42.34,-83.0455,1694.403877,7,7
